"A1_vali_lat","A1_vali_long","A1_vali_floor"
4864970.500833,-7629.64000300191,2
4864967.48436227,-7632.16512039375,2
4864969.47268464,-7630.61502015537,2
4864969.57935061,-7630.41652467611,2
4864968.98374169,-7630.12054009421,2
4864969.06483103,-7631.13897738088,2
4864968.82603193,-7630.42752079345,2
4864969.88949057,-7629.40827266171,2
4864968.02147442,-7630.26028946832,2
4864968.67786066,-7630.32926566036,2
4864968.65512262,-7628.83122303058,2
4864969.12438934,-7630.82566889394,2
4864968.35989038,-7632.52787569809,2
4864965.6089785,-7634.81675940856,2
4864961.17236669,-7637.21136000503,2
4864967.73412078,-7631.2679539425,3
4864962.60423755,-7637.36593210917,3
4864960.52540484,-7639.47786911925,2
4864958.82848987,-7640.30554889386,3
4864966.32946307,-7631.94314456484,2
4864980.83432484,-7636.34292849509,2
4864981.20642992,-7636.45563159939,2
4864981.14213192,-7636.53919244676,2
4864981.22293329,-7636.27894527046,2
4864981.14835029,-7635.95583945603,2
4864971.16528362,-7629.55998330323,2
4864980.54986286,-7635.61738334575,2
4864980.54986286,-7635.61738334575,2
4864970.92290505,-7630.11405452015,2
4864971.50950148,-7628.94512579087,2
4864968.23408791,-7629.28085094612,2
4864972.36499059,-7633.87941710041,2
4864973.97622584,-7627.15667150584,2
4864971.02227071,-7630.11417422647,2
4864971.39038394,-7628.12643877724,2
4864970.1210762,-7629.37788520206,2
4864971.38294594,-7629.48100984903,2
4864970.74244442,-7630.572329851,2
4864972.33187806,-7630.14345319938,2
4864980.3103899,-7635.81912715335,2
4864972.9353414,-7627.48668825566,2
4864972.95696932,-7627.43720142094,2
4864972.50303614,-7626.56768522717,2
4864971.90958429,-7630.44098892923,2
4864974.02896169,-7628.97393565643,2
4864973.69806797,-7628.04063888429,2
4864972.75851485,-7625.43538731415,2
4864972.40517586,-7628.41839775639,2
4864972.82927136,-7626.31743406516,2
4864973.81686102,-7630.62431392082,2
4864972.57657496,-7627.56824180486,2
4864973.44526447,-7627.53011033764,2
4864975.42954271,-7628.6229059391,2
4864974.57524895,-7629.07892398983,2
4864973.07440276,-7627.61708036888,2
4864981.43702955,-7625.62260860761,2
4864980.57622327,-7624.1352382319,2
4864976.25821141,-7626.79148000601,2
4864979.97862464,-7629.25198971839,2
4864978.55027409,-7629.08177056875,2
4864978.97328353,-7628.08206558146,2
4864979.60395578,-7626.90017107352,2
4864982.51736362,-7628.86711274784,2
4864981.6053788,-7626.94549220941,2
4864979.40648414,-7625.41912069946,2
4864978.83938764,-7625.24112648052,2
4864979.1170624,-7622.7593870599,2
4864981.10578664,-7625.84453047504,2
4864980.86228302,-7624.70396152527,2
4864980.71645062,-7623.65460044997,2
4864979.74729691,-7621.46896449726,2
4864979.46984147,-7622.90342810736,2
4864981.46573729,-7626.05883275645,2
4864983.36403786,-7629.40247162193,2
4864979.02312652,-7623.21760786454,2
4864995.88001724,-7631.17418433586,2
4864995.85022053,-7630.40838603591,2
4864979.8159824,-7621.4733920362,2
4864985.73625877,-7630.07997541086,2
4864995.85022053,-7630.39255484098,2
4864986.5216528,-7634.4785870395,2
4864982.62056527,-7631.84373098679,2
4864981.88873436,-7629.75128535249,2
4864983.67344466,-7628.69551172929,2
4864981.84270452,-7627.8412089831,2
4864982.55302759,-7632.84671237763,2
4864984.61754249,-7633.21899615346,2
4864979.80615465,-7629.06938625868,2
4864983.72039005,-7632.9187141706,2
4864985.00235236,-7629.13250107562,2
4864984.89624567,-7629.48921967964,2
4864983.9553122,-7630.7739250325,2
4864983.60621042,-7629.54756958664,2
4864981.09824218,-7630.23266048358,2
4864993.19634307,-7630.35172544106,2
4864978.48558678,-7632.53366805183,2
4864980.19727297,-7630.26966346744,2
4864978.73194197,-7629.64924448296,2
4864976.39921921,-7621.64022944002,2
4864979.28014129,-7629.64385941897,2
4864979.13328573,-7631.40427538329,2
4864979.94312239,-7628.88560932435,2
4864975.87124915,-7629.10066266771,2
4864980.87273838,-7629.73999029367,2
4864980.87810174,-7629.26418212763,2
4864981.65169021,-7630.15200419968,2
4864979.34142211,-7618.05892099791,2
4864980.50653708,-7606.8948893186,2
4864981.84481782,-7604.87975201273,2
4864985.30887307,-7617.08122498798,2
4864943.65328928,-7636.61018705793,4
4864943.64916028,-7636.64588928223,4
4864944.5823953,-7636.48941850139,4
4864944.52674946,-7636.18685497044,4
4864944.52674946,-7636.1971035698,4
4864944.52674946,-7636.18685497044,4
4864944.5696078,-7636.18685497044,4
4864944.52674946,-7636.1971035698,4
4864944.52674946,-7636.1971035698,4
4864945.07503246,-7636.17126868161,4
4864944.5823953,-7636.48941850139,4
4864944.52525104,-7636.40864770658,4
4864944.5823953,-7636.48941850139,4
4864944.6112983,-7636.48941850139,4
4864944.35706523,-7636.52512072569,4
4864944.5823953,-7636.48941850139,4
4864939.04304893,-7610.08959222541,4
4864939.88790996,-7614.05401047867,4
4864946.72322579,-7644.84036508757,2
4864946.69125379,-7644.81977908756,2
4864946.67612379,-7644.49320424527,2
4864947.70257261,-7645.76770296862,2
4864947.6720414,-7645.74781292893,2
4864947.8467024,-7645.74366876227,2
4864946.91180269,-7628.42783883503,4
4864946.91180269,-7628.42783883503,4
4864947.34912971,-7628.42783883503,4
4864947.34912971,-7628.42783883503,4
4864947.34912971,-7628.42783883503,4
4864947.16220749,-7628.42783883503,4
4864946.67537069,-7628.52476412286,4
4864946.79934829,-7628.64277386001,4
4864946.38710307,-7628.64277386001,4
4864945.6719718,-7629.03505285005,4
4864942.01391853,-7628.60355130558,4
4864942.4314988,-7628.42896615991,4
4864942.01391853,-7628.60355130558,4
4864941.91365353,-7628.52918096987,4
4864940.13095784,-7614.28801920833,4
4864940.32010785,-7614.19109392051,4
4864942.5724062,-7628.01863115844,4
4864942.09370693,-7628.31398486065,4
4864941.99344193,-7628.46820966065,4
4864942.4110222,-7628.35403671498,4
4864941.99344193,-7628.52862186065,4
4864942.4110222,-7628.23326815844,4
4864942.4110222,-7628.35403671498,4
4864942.4110222,-7628.08527371498,4
4864942.48501934,-7628.19944666065,4
4864942.4110222,-7627.96450515844,4
4864941.99344193,-7628.19944666065,4
4864945.5814132,-7628.63094820511,4
4864946.6221603,-7637.38979620726,4
4864947.21564791,-7637.21521106159,4
4864947.27676691,-7636.99751721723,4
4864947.21564791,-7637.21521106159,4
4864946.56924425,-7639.46375129488,2
4864946.56924425,-7639.46375129488,2
4864946.60121625,-7639.46375129488,2
4864946.60121625,-7639.30425929485,2
4864946.60172625,-7639.30425929485,2
4864947.38454373,-7639.30338029484,2
4864947.39110806,-7639.35841062821,2
4864946.39900792,-7638.75818781274,4
4864946.53456783,-7638.75818781274,4
4864946.86641539,-7641.95668004906,2
4864946.86641539,-7641.8976169454,2
4864946.86641539,-7641.8976169454,2
4864945.27213225,-7639.91605246716,2
4864944.85582437,-7639.91605246716,2
4864944.61236039,-7639.94181649225,2
4864945.73920717,-7639.67185403266,2
4864943.79797815,-7631.97404369307,4
4864945.44835956,-7635.90790920502,4
4864945.1992191,-7635.97786790069,4
4864945.54753938,-7635.8271384102,4
4864945.4732087,-7641.42167489578,4
4864945.51562306,-7641.41117069582,2
4864946.9327355,-7644.16657626805,2
4864946.9327355,-7644.11200893472,2
4864946.90828755,-7644.11200893472,2
4864971.62006621,-7628.93761083348,2
4864972.90800328,-7627.33766515829,2
4864998.50070955,-7633.24274280641,2
4865008.71463612,-7641.19155726942,2
4864966.50735323,-7628.24632598003,4
4864901.27403158,-7625.11153622754,2
4864902.9478218,-7626.87444288356,2
4864902.9478218,-7626.87444288356,2
4864914.45086553,-7643.86248446382,2
4864912.89418252,-7640.35142822372,2
4864911.52054351,-7643.20499342473,2
4864912.92841805,-7640.10249206741,2
4864909.94246119,-7633.58438600509,2
4864911.43787479,-7643.46670180376,2
4864909.98312399,-7642.9600479914,2
4864910.32710833,-7643.03789005805,2
4864909.98312399,-7643.93504339135,2
4864909.58677063,-7635.94479190319,1
4864908.88158131,-7642.01379697543,2
4864905.01488644,-7637.6157034652,2
4864907.35911274,-7641.67533317737,2
4864909.86266864,-7642.45161855555,2
4864914.0275906,-7644.18695142413,2
4864910.07958038,-7643.28327098113,2
4864915.99763409,-7643.76236636682,3
4864915.05093757,-7641.91384731113,2
4864913.61368684,-7644.08258083224,2
4864919.35636298,-7647.10125684801,3
4864920.04539147,-7644.09529174836,4
4864911.35538862,-7642.90117497257,2
4864909.9408578,-7640.77560923073,2
4864910.8376673,-7640.65633381465,2
4864911.21624534,-7639.91729560586,2
4864911.53709049,-7641.69473468471,2
4864910.38549223,-7642.56204232914,2
4864913.23818394,-7643.85064693296,2
4864910.56378532,-7643.23692894989,2
4864913.7715042,-7640.85915740088,2
4864915.31245063,-7643.79895124386,2
4864913.40664039,-7642.70565233182,2
4864910.33680686,-7640.47174264837,2
4864906.73071859,-7638.4279338993,2
4864911.37836059,-7641.80814862445,2
4864916.91834184,-7642.603773265,2
4864908.08046129,-7638.63840409541,2
4864907.05779778,-7638.07934123952,2
4864908.14856756,-7638.14628381456,2
4864908.73608135,-7640.39345353215,2
4864908.93970877,-7645.62399161279,2
4864913.79233902,-7640.59532920971,2
4864910.53651817,-7647.14787479566,2
4864911.29073443,-7641.39020008003,2
4864908.05306522,-7638.91323918576,2
4864912.50203007,-7639.88619989431,2
4864911.91332108,-7640.95360242758,2
4864907.45062009,-7639.12059044798,2
4864913.13226544,-7640.22576311235,2
4864911.99175451,-7639.42138717364,2
4864913.04629051,-7642.13186400077,2
4864909.42487808,-7643.74430107622,2
4864911.89646369,-7642.82537890639,2
4864912.07504861,-7642.3379554789,2
4864914.02174778,-7638.6544573545,2
4864916.09092281,-7645.123823518,2
4864913.56281966,-7643.61069910129,2
4864920.26686174,-7641.83580709061,2
4864910.40574067,-7641.73129621934,2
4864922.35639707,-7642.74050384147,2
4864912.62854806,-7640.14942620632,2
4864915.0350438,-7640.22170138401,2
4864915.09941291,-7640.35716130651,2
4864915.85701233,-7640.56466560682,2
4864916.31496156,-7640.71563189685,2
4864916.26697021,-7640.67274454683,2
4864911.16749843,-7640.81031534834,2
4864916.73536482,-7640.71011291354,2
4864911.71178782,-7641.01963427042,2
4864915.3019607,-7640.34772334147,2
4864911.7972423,-7639.11265818664,2
4864912.86402098,-7639.53705869467,2
4864915.79675271,-7645.98182302228,2
4864908.74504839,-7639.27745716208,2
4864912.10568718,-7640.60808856151,2
4864908.38185446,-7639.94471021105,2
4864911.70631123,-7639.41738702189,2
4864912.7804786,-7640.28335465149,2
4864908.98048593,-7640.85456762936,2
4864910.24065478,-7641.81152067796,2
4864916.43740479,-7642.63302679391,2
4864911.46071618,-7641.37174015595,2
4864910.49543399,-7640.15585543334,2
4864909.36880828,-7639.52519829995,2
4864912.81959157,-7643.14547510153,2
4864909.70587472,-7639.57755913787,2
4864910.50738381,-7640.24059769973,2
4864917.26857068,-7640.88732800875,2
4864914.1190823,-7641.60768791486,2
4864914.68305668,-7641.72859628714,2
4864917.12570336,-7642.54714521243,2
4864917.23073266,-7642.48338608222,2
4864918.82333714,-7642.74331055847,2
4864918.67586257,-7642.52580653724,2
4864918.62945091,-7642.65228687098,2
4864917.51151748,-7642.11560380014,2
4864918.39248464,-7642.5486028043,2
4864916.02545779,-7644.4247350683,2
4864911.17445316,-7639.75758530203,2
4864915.01009753,-7641.41864216402,2
4864908.9795571,-7640.43206974403,2
4864915.15440312,-7640.54562438911,2
4864912.7037757,-7634.46771236914,2
4864919.37232813,-7646.23942535392,2
4864913.03269796,-7642.12412847848,2
4864916.06528099,-7642.04356358639,2
4864916.71864992,-7642.9067409938,2
4864914.04894967,-7641.22654054161,2
4864913.68622164,-7641.95758474126,2
4864917.10419064,-7642.40480117342,2
4864911.44806513,-7639.27672667098,2
4864913.14210465,-7639.95886732505,2
4864912.00387727,-7639.97923508881,2
4864914.51339217,-7642.17813109903,2
4864914.56419328,-7643.45706513754,2
4864914.5236845,-7641.5994983396,2
4864914.94491656,-7640.73611071147,2
4864918.45559479,-7642.2822541121,2
4864912.83423337,-7641.12463455523,2
4864912.69036182,-7640.80296625622,2
4864912.76041915,-7640.72566395001,2
4864912.76927147,-7640.80799378955,2
4864911.59612051,-7639.3380384946,2
4864908.99258532,-7639.1995880994,2
4864910.659377,-7639.26519031717,2
4864910.83780776,-7639.24384531716,2
4864910.28886811,-7639.65223136836,2
4864912.38635537,-7640.74032050802,2
4864910.71840862,-7641.54641710356,2
4864927.49323024,-7633.33756352222,3
4864911.72987987,-7638.94783341694,2
4864911.11477874,-7640.47358042703,2
4864906.18971945,-7638.65800159409,2
4864909.93282589,-7638.18537413776,2
4864920.41176518,-7646.38936119901,2
4864912.20519144,-7642.2059810537,2
4864911.78984,-7638.94403455581,2
4864908.35779687,-7639.98943241113,2
4864910.26199563,-7638.81392891383,2
4864908.80899927,-7639.96628905394,2
4864917.12213933,-7640.15044911309,2
4864911.81550916,-7637.2374499861,2
4864910.72128528,-7638.84763986066,2
4864911.44731963,-7639.05887593794,2
4864914.3184666,-7644.35681470099,2
4864914.78470571,-7644.40987678219,2
4864917.32054715,-7644.54945540116,2
4864918.92939715,-7642.88229337108,2
4864915.05480435,-7641.31513223331,1
4864919.31969802,-7642.96049075844,2
4864918.87495368,-7642.87477302832,2
4864923.47358448,-7650.06887415046,2
4864920.73402986,-7643.97449362337,2
4864921.04427801,-7644.08685631216,2
4864922.06167797,-7644.34213051045,2
4864920.57152434,-7643.64148816421,2
4864920.96803023,-7644.36275740865,2
4864919.17722728,-7642.92043083117,2
4864923.81764758,-7649.99442867525,2
4864914.80198364,-7649.34140099306,2
4864923.36213932,-7643.43127931586,2
4864923.1096838,-7645.0392674807,2
4864920.92129358,-7643.89325485762,2
4864919.82541314,-7643.2939669987,2
4864921.34195652,-7643.26884304698,2
4864921.12894981,-7642.76320819789,2
4864920.73934195,-7642.59766963555,2
4864920.03697697,-7642.55055385136,2
4864921.36976715,-7651.51405022301,2
4864918.92071572,-7644.16139348621,2
4864923.4772983,-7647.85518501342,2
4864918.85767104,-7642.60069027057,2
4864921.52145662,-7642.72758393764,2
4864920.71419482,-7641.82597809032,2
4864924.75243674,-7647.41798164022,2
4864920.69407751,-7644.05016812622,2
4864917.61953523,-7642.67071600475,2
4864921.3303742,-7643.9014452304,2
4864922.80486881,-7643.27333351871,2
4864913.63597903,-7642.15372472321,2
4864916.4344604,-7646.27255621356,2
4864919.02630423,-7646.44875198452,2
4864920.10688766,-7646.58227680271,2
4864921.38893248,-7647.22971837185,2
4864923.06536887,-7643.02468845356,2
4864920.72595244,-7646.58857788455,2
4864920.40709197,-7644.97792923355,2
4864921.59542616,-7644.05912747615,2
4864919.67655867,-7643.44367102956,2
4864923.03691783,-7643.05215915341,2
4864922.62306789,-7644.54002033112,2
4864913.87651089,-7640.692104884,2
4864922.43584794,-7647.15332165339,2
4864921.14219088,-7643.12061641664,2
4864921.87284468,-7642.59966167454,2
4864919.49370123,-7642.08822049612,2
4864917.33965729,-7639.94847493657,2
4864916.98857747,-7640.16466174921,2
4864918.38433506,-7642.21360735633,2
4864918.33589449,-7642.71355889075,2
4864917.55457577,-7643.76745155083,2
4864919.40320404,-7644.82606424012,2
4864920.0324456,-7647.5694127967,2
4864916.56059057,-7642.09819387955,2
4864919.43557942,-7643.28440549175,2
4864919.24039086,-7644.82672339375,2
4864919.12676837,-7643.52273598364,2
4864925.22864831,-7646.5968436294,2
4864924.94359711,-7648.16008584393,2
4864925.77472673,-7649.02216687973,2
4864925.80149892,-7649.54576954493,2
4864927.17894592,-7649.82453904465,2
4864928.34790427,-7651.47403000442,2
4864925.35603167,-7648.73882181937,2
4864927.60325195,-7648.84580208596,2
4864927.36666118,-7648.85592095756,2
4864925.8410233,-7648.51948013017,2
4864927.00241469,-7648.60339403264,2
4864930.18628917,-7654.21777309282,3
4864931.12923267,-7653.14162301951,2
4864931.03853205,-7652.3554666239,2
4864932.3063266,-7657.00403943505,3
4864928.5615087,-7656.0140060924,2
4864931.65034448,-7657.72129159211,2
4864930.25627897,-7649.87806756308,2
4864931.47853959,-7657.35916420791,3
4864926.0182387,-7650.62445078589,2
4864925.54155282,-7653.85307275979,2
4864928.36292523,-7650.66867258135,2
4864922.44437652,-7652.60953045143,2
4864929.58976618,-7651.89827957196,2
4864927.59757447,-7653.93560648178,2
4864931.47197609,-7657.82469009883,2
4864926.43620894,-7654.19882931382,2
4864937.40542819,-7654.03759850336,2
4864937.51449161,-7655.08986030732,2
4864926.26098188,-7655.08793548972,2
4864927.85514286,-7650.60623905229,2
4864930.97138782,-7656.64766341381,2
4864929.22924979,-7652.07708556269,2
4864931.19137364,-7657.3658737143,2
4864932.9723071,-7652.62496693953,2
4864931.34313097,-7654.36420804238,3
4864927.83421261,-7650.98190832379,2
4864930.9866739,-7654.35464272931,3
4864928.76562798,-7651.56315789467,2
4864928.94403804,-7651.00170125601,2
4864929.00039216,-7651.15758264258,2
4864929.06849896,-7650.3793188736,2
4864929.07116622,-7650.6237188874,2
4864927.99169666,-7648.94582169167,2
4864930.65088663,-7653.56969026492,2
4864930.85307628,-7651.53811689393,3
4864929.74322979,-7649.45757855345,2
4864930.71877102,-7650.76452889989,2
4864925.98187974,-7648.01954939576,2
4864928.51437934,-7652.21059575491,2
4864930.40988171,-7654.01951184409,2
4864928.7674369,-7650.82426132006,2
4864929.18092024,-7651.15207980644,2
4864928.35706884,-7649.53278908946,2
4864929.65022057,-7652.73821644474,3
4864931.2653264,-7651.02853848947,2
4864930.98691389,-7654.80781068108,2
4864930.6945552,-7653.21893110916,2
4864929.46130484,-7651.35352699032,2
4864930.76762537,-7656.66533578071,2
4864931.95038037,-7656.04285490824,2
4864930.19477111,-7654.83008666952,3
4864933.0916043,-7655.34547416366,2
4864931.90802785,-7653.22279623883,2
4864933.14036995,-7654.69216682481,2
4864931.44637919,-7658.71409801267,2
4864934.30095029,-7655.96383918786,2
4864931.6798287,-7654.11840285897,2
4864935.03993031,-7653.72914490796,2
4864934.73066128,-7652.5836870269,2
4864934.75924885,-7652.22926778726,2
4864930.41067867,-7655.87011488407,3
4864934.87279192,-7651.82756802737,2
4864934.91466407,-7651.30451458476,2
4864932.33022191,-7655.21884801852,2
4864932.49123177,-7652.64267064003,2
4864929.9889199,-7656.30040044572,2
4864931.09346475,-7656.72983367102,2
4864932.02138794,-7654.17990814856,2
4864930.33745096,-7656.07581689875,2
4864928.68660037,-7650.59811483567,2
4864930.75872228,-7647.55403545217,2
