"A2_vali_lat","A2_vali_lon","A2_vali_floor"
4864973.47546595,-7625.29875127531,2
4864972.22300389,-7632.17146482684,2
4864973.0139087,-7631.34684138609,2
4864977.87586537,-7624.98290642442,2
4864973.32965068,-7624.56554273203,2
4864972.32294471,-7630.99828793357,2
4864971.79990247,-7631.32464135968,2
4864972.85038538,-7631.80428904378,2
4864973.55623439,-7627.90796168672,2
4864974.12671217,-7624.99770926445,2
4864972.7180778,-7629.83429494317,2
4864972.56103309,-7627.61808991573,2
4864972.61106673,-7630.01656926949,2
4864972.46653857,-7631.93806972835,2
4864972.21708651,-7631.74245553298,2
4864973.91661366,-7625.03475040512,2
4864974.0905169,-7625.22521183475,2
4864973.20247748,-7626.63637233118,2
4864973.76808147,-7625.88860566398,2
4864982.09063812,-7622.96246188854,2
4864979.37447418,-7618.27005956179,2
4864978.436413,-7621.22140856838,2
4864981.7882276,-7621.55905751156,2
4864979.93775775,-7620.67938054717,2
4864979.74229304,-7620.43030664095,2
4864978.99816112,-7619.81709308246,2
4864984.6582602,-7626.92868812805,2
4864982.51250624,-7621.3632963426,2
4864979.91476563,-7619.196186593,2
4864980.89560222,-7620.96745564878,2
4864980.09981006,-7616.75570399893,2
4864980.94370714,-7617.09817472394,2
4864980.96237657,-7616.54742513494,2
4864980.8433521,-7617.29202819397,2
4864980.1394138,-7614.16257436231,2
4864979.4273443,-7614.78498258798,2
4864982.13000888,-7625.7884362738,2
4864982.7515999,-7624.80382639057,2
4864980.82186467,-7616.92212886116,2
4864993.98585525,-7634.97775625272,2
4864994.07686679,-7634.12727764821,2
4864980.36641624,-7616.16400711035,2
4864985.24572094,-7627.30953330298,2
4864994.06180015,-7634.12727764821,2
4864988.01770598,-7631.72595606586,2
4864984.35095671,-7629.69999079755,2
4864982.07926585,-7626.22476032813,2
4864985.26880703,-7626.52801599587,2
4864983.99144917,-7628.61693595723,2
4864984.12439375,-7629.37932739724,2
4864986.03335861,-7627.41494286013,2
4864982.54119245,-7624.05203166555,2
4864985.60111715,-7627.87032871501,2
4864984.98530161,-7623.41291918705,2
4864984.4398225,-7628.02389619377,2
4864984.10441213,-7627.70448492715,2
4864984.13945942,-7628.66290003391,2
4864981.26684027,-7622.45071020188,2
4864992.40885851,-7632.804126955,2
4864978.9379546,-7623.08454470447,2
4864982.81621535,-7625.77761788661,2
4864978.31779208,-7621.25565534615,2
4864977.753674,-7619.7096140861,2
4864981.09322142,-7621.81806637409,2
4864979.82234392,-7623.97314069919,2
4864981.15861541,-7619.42839147959,2
4864974.72254912,-7624.98976498046,2
4864979.36339952,-7621.00576509674,2
4864980.38801048,-7620.12114795978,2
4864982.18138429,-7624.15330625118,2
4864978.49315335,-7613.11666841908,2
4864981.00027644,-7604.64874533628,2
4864982.33513121,-7600.30435646343,2
4864991.82389883,-7613.97599196087,2
4864949.16069737,-7644.84693366073,4
4864949.08929614,-7644.84693366073,4
4864949.50034053,-7638.90085784333,4
4864949.61191935,-7638.71174516165,4
4864949.56809377,-7638.71174516165,4
4864949.61191935,-7638.71174516165,4
4864949.47194145,-7638.763595981,4
4864949.61191935,-7638.71174516165,4
4864949.56809377,-7638.71174516165,4
4864949.64239732,-7638.698228253,4
4864949.50034053,-7638.90085784333,4
4864949.56809377,-7638.74819787409,4
4864949.50034053,-7638.90085784333,4
4864949.57174177,-7638.77030787408,4
4864949.19429499,-7644.8827474668,4
4864949.50034053,-7638.90085784333,4
4864951.45166565,-7633.34173085308,2
4864949.58305908,-7637.50323519374,1
4864946.60300194,-7645.77089462937,2
4864946.64247994,-7645.70376912215,2
4864946.64247994,-7645.70376912215,2
4864948.96298919,-7644.28850787995,2
4864949.15013738,-7644.26266387997,2
4864949.12945166,-7644.26266387997,2
4864952.1406011,-7634.02202802438,4
4864952.1207539,-7634.1288950881,4
4864952.42679944,-7634.02202802438,4
4864952.42679944,-7634.02202802438,4
4864952.42679944,-7634.02202802438,4
4864952.19211324,-7634.02202802438,4
4864951.98513467,-7634.1288950881,4
4864953.56573997,-7633.11885129453,2
4864953.28050513,-7633.11885129453,2
4864951.59342135,-7634.09829499842,4
4864949.69528883,-7635.94757346771,4
4864949.93172083,-7635.94757346771,4
4864949.69528883,-7635.94757346771,4
4864949.69528883,-7635.99597571117,4
4864949.59982116,-7637.39178212879,4
4864950.14229871,-7636.82313710197,4
4864949.89429248,-7637.18870400685,4
4864949.67769548,-7637.18870400685,4
4864949.70245248,-7637.01961523903,4
4864949.93888448,-7637.01961523903,4
4864949.64855789,-7637.15948639329,4
4864949.86515489,-7637.02266588034,4
4864949.88498989,-7637.02266588034,4
4864949.88498989,-7636.99863588031,4
4864949.88498989,-7636.99863588031,4
4864949.86515489,-7636.99863588031,4
4864949.64855789,-7637.13545639326,4
4864951.600585,-7633.90517623057,4
4864952.02415804,-7633.13808525088,2
4864951.39861818,-7635.41556372117,4
4864951.61521518,-7635.41556372117,4
4864952.26059004,-7633.13808525088,2
4864950.40708935,-7634.10088589994,2
4864950.40725935,-7634.10088589994,2
4864950.40708935,-7634.10088589994,2
4864950.40725935,-7634.08248189991,2
4864950.40725935,-7634.08248189991,2
4864950.68286939,-7634.12424088224,2
4864950.27376135,-7635.19454578801,2
4864947.56164357,-7643.42663965002,2
4864947.8804711,-7643.6577264688,2
4864947.96988754,-7644.07386830227,2
4864947.97127353,-7644.11861152658,2
4864947.97127353,-7644.07386830227,2
4864947.45886885,-7643.85084034387,2
4864947.29315364,-7643.89558356818,2
4864947.20776465,-7643.93162811819,2
4864947.76371838,-7643.02148508183,2
4864948.82852239,-7645.97337848956,4
4864949.64471207,-7637.25610517277,4
4864949.62018199,-7637.32288659551,4
4864949.63471607,-7637.25610517277,4
4864948.88357098,-7641.20483268925,2
4864948.80468054,-7641.31288111595,2
4864946.69815982,-7643.14850367702,2
4864946.69815982,-7643.52500192702,2
4864946.50861482,-7644.7669333866,2
4864972.48273957,-7631.42842410023,2
4864972.90230936,-7630.69648163607,2
4864999.20358299,-7638.53718875079,2
4865008.18435116,-7640.94818151513,2
4864968.31569225,-7635.08651173399,4
4864919.5841798,-7640.35074225115,2
4864914.73628506,-7646.23744268722,2
4864914.73628506,-7646.23744268722,2
4864914.76549984,-7642.28739612842,2
4864912.04155552,-7639.70434267707,2
4864911.78133753,-7640.61429977745,2
4864913.41187799,-7641.65884655852,2
4864915.72507342,-7639.31548717159,3
4864911.85894733,-7643.05853769579,2
4864910.04840937,-7639.75391932534,2
4864910.54677285,-7640.17474838454,2
4864910.29406659,-7640.38333166213,2
4864915.78489954,-7644.65267788811,2
4864911.86448999,-7642.4019455474,2
4864911.34599183,-7637.26287792255,2
4864910.42198364,-7639.16892639994,2
4864911.59210754,-7640.97381111991,2
4864914.62459012,-7641.62154798054,2
4864911.97497508,-7641.18764055743,2
4864917.9085091,-7641.71541103369,3
4864917.68359232,-7642.69922843208,2
4864914.07944906,-7642.0270998032,2
4864920.20220624,-7643.32144443799,2
4864917.55071,-7642.74378368298,3
4864912.78636109,-7640.72821772762,2
4864911.46107497,-7639.57077885245,2
4864911.46887229,-7641.71589044699,2
4864911.08653026,-7640.49809003985,2
4864912.97272897,-7640.44164978109,2
4864913.8795167,-7640.21371280995,2
4864915.33908331,-7641.70803365207,2
4864910.30296457,-7640.97833605052,2
4864913.22892532,-7640.36654280837,2
4864917.02497707,-7641.94776291345,2
4864915.32744117,-7641.45200728543,2
4864910.64846299,-7641.34284039736,2
4864903.59113866,-7637.77105512519,2
4864911.34888702,-7639.29114179937,2
4864917.55920336,-7642.03841725005,2
4864904.62544742,-7637.92007234086,2
4864903.93856901,-7637.78534402147,2
4864904.04957435,-7637.90942059464,2
4864904.55643643,-7638.68201866174,2
4864909.4893898,-7638.19341188856,2
4864914.33512114,-7639.49074060584,2
4864910.19763704,-7639.38996301608,2
4864912.23628106,-7640.58777959399,2
4864908.6265298,-7639.61004444747,2
4864911.65745817,-7639.66848846618,2
4864911.47584472,-7640.27355814196,2
4864908.11108075,-7637.81561485142,2
4864912.59177539,-7640.00900986898,2
4864911.66264912,-7639.78519375054,2
4864915.6128569,-7642.7812772444,2
4864910.84549872,-7639.20002898123,2
4864913.06070914,-7639.57228201545,2
4864913.76579481,-7640.56094972215,2
4864912.78757878,-7640.43089455094,2
4864914.3613851,-7641.93246027674,2
4864914.44162969,-7641.99596102865,2
4864919.03470358,-7641.93855717262,2
4864907.53739265,-7639.05584850701,2
4864919.36365191,-7642.40677797039,2
4864911.67011325,-7639.00313228769,2
4864913.71659525,-7639.85012775078,2
4864912.59845901,-7640.88262199917,2
4864915.18780964,-7641.10013087224,2
4864914.93945946,-7641.02521578881,2
4864914.70580165,-7641.03004812213,2
4864911.75499937,-7638.97695685807,2
4864915.2831189,-7641.00431754248,2
4864914.93987317,-7640.24081953593,2
4864913.15716651,-7639.66845104073,2
4864913.61988064,-7639.95344845785,2
4864914.67715263,-7640.33516667126,2
4864917.90053229,-7642.0148839825,2
4864909.93552003,-7638.07570068553,2
4864911.19197424,-7639.93213711189,2
4864910.32842536,-7640.09685048136,2
4864915.08937907,-7639.00976276916,2
4864913.44711544,-7639.33074775609,2
4864910.69224227,-7638.64790445847,2
4864910.9560694,-7641.07818100367,2
4864914.06584709,-7646.01474603658,2
4864911.78952727,-7640.13659514008,2
4864911.55289104,-7639.43103666267,2
4864910.80780006,-7638.42725793475,2
4864913.36910865,-7643.08186037993,2
4864912.8894341,-7638.78207361997,2
4864911.28543879,-7640.10173447884,2
4864914.74921216,-7641.14796437044,2
4864913.61950555,-7639.79282962105,2
4864913.82421041,-7639.99448111056,2
4864913.94990841,-7639.94301075164,2
4864913.76157839,-7639.9355501053,2
4864916.08101361,-7640.63990981413,2
4864915.7342279,-7640.69320990066,2
4864914.68329487,-7640.68850614862,2
4864913.16582889,-7639.79259195555,2
4864914.35456417,-7640.67622589862,2
4864916.61644345,-7639.66734753819,2
4864911.82684344,-7639.482368029,2
4864911.7746415,-7640.4017279944,2
4864911.21542544,-7639.80863246939,2
4864912.81463293,-7639.99589884437,2
4864913.61513932,-7628.43477842861,2
4864916.75305856,-7643.49881844149,2
4864914.27813045,-7642.75808376882,2
4864916.70848323,-7641.18332181148,2
4864915.3046042,-7642.21619743034,2
4864914.8659859,-7641.37564647605,2
4864912.61562652,-7639.79771158963,2
4864916.40981509,-7641.33696395508,2
4864911.56374574,-7639.57418281247,2
4864913.48159834,-7640.03453560863,2
4864913.30157558,-7639.10945049033,2
4864914.68826523,-7641.28304161454,2
4864914.46550292,-7640.46774941803,2
4864912.75142626,-7640.32317240327,2
4864911.09607871,-7640.69123705694,2
4864915.81662457,-7640.45730198894,2
4864912.48264319,-7639.56937982247,2
4864912.49756939,-7639.89622616221,2
4864912.20890259,-7639.86887909648,2
4864912.64336144,-7639.90441349476,2
4864911.63987625,-7639.78020995661,2
4864909.69872549,-7639.07325976119,2
4864911.70190718,-7639.62980281585,2
4864911.70836596,-7639.61264328229,2
4864910.10072943,-7638.9421846607,2
4864911.95434337,-7639.87418329646,2
4864915.01525932,-7638.91878609549,2
4864926.27211369,-7652.95669997315,3
4864915.6104539,-7638.86682986438,2
4864911.5273417,-7639.08039308264,2
4864907.48073808,-7637.81219432765,2
4864913.06393317,-7638.52641611345,2
4864917.54402969,-7643.51863258086,2
4864912.8859196,-7642.10913544235,2
4864910.28966706,-7639.05641410803,2
4864908.06157105,-7638.60843260692,2
4864910.83628977,-7638.52689011607,2
4864911.46257614,-7639.20995404846,2
4864918.08713259,-7642.44557705083,2
4864914.51023802,-7639.30010783006,2
4864911.13910445,-7639.74931586417,2
4864910.31349415,-7640.88792558638,2
4864918.95053294,-7644.53000489214,2
4864918.3267758,-7643.979148618,2
4864915.25972087,-7641.07236125462,2
4864919.98149708,-7643.12015682933,2
4864913.1819008,-7640.60380838035,1
4864920.10229162,-7643.1264868293,2
4864918.41999113,-7642.71060130611,2
4864922.00921812,-7646.65126535331,2
4864919.93981905,-7642.67682107186,2
4864920.97377028,-7644.04217652772,2
4864920.9758083,-7644.73756077417,2
4864919.7731631,-7642.6215242625,2
4864919.87693856,-7642.76691235947,2
4864918.91687163,-7643.63125198624,2
4864922.40465063,-7646.54571444259,2
4864918.35647043,-7645.94420496168,2
4864925.35169592,-7646.22811377841,2
4864927.95191132,-7645.40574068992,2
4864920.78154691,-7642.79891059856,2
4864920.05486422,-7641.50449928067,2
4864920.60463055,-7642.70539055058,2
4864920.98463228,-7643.5849688728,2
4864920.52252803,-7641.30438252803,2
4864919.34130956,-7641.79550517194,2
4864921.02070777,-7646.88844454955,2
4864919.6237891,-7643.41246158496,2
4864920.74084122,-7645.33902320212,2
4864917.19348502,-7640.23994230235,2
4864921.96176833,-7642.20399258152,2
4864920.52130904,-7643.33993454953,2
4864926.66186882,-7648.71398476243,2
4864920.737533,-7643.8055495865,2
4864917.94418562,-7643.70707698499,2
4864920.96932624,-7644.80129400891,2
4864921.01052238,-7642.99091318074,2
4864912.58585729,-7639.33036740213,2
4864915.80868506,-7641.03456807788,2
4864919.52070616,-7642.74274434242,2
4864919.71368913,-7642.44227377601,2
4864921.32415494,-7644.49288830303,2
4864919.91480864,-7642.02585038268,2
4864919.71364309,-7642.31588877603,2
4864919.78166309,-7642.29439265793,2
4864921.22215808,-7643.47275504435,2
4864918.68381683,-7642.14764540249,2
4864920.77111179,-7642.05027507281,2
4864922.30010062,-7645.12572462838,2
4864916.20906153,-7639.98672307748,2
4864922.51195321,-7647.09243795977,2
4864919.5433028,-7642.00362992102,2
4864920.45427043,-7642.56618104236,2
4864919.03999934,-7642.42198901466,2
4864916.26512294,-7643.42225420216,2
4864919.16826883,-7641.94506112679,2
4864916.52361298,-7640.51898389873,2
4864918.60147521,-7642.34326951264,2
4864919.49776324,-7641.48899505891,2
4864920.42826643,-7643.40452996704,2
4864921.67790057,-7647.9337677373,2
4864915.69729368,-7640.20606638563,2
4864920.55750184,-7642.2371239813,2
4864919.75804786,-7645.09628156185,2
4864919.23079668,-7644.05031400134,2
4864924.65159261,-7647.91480835714,2
4864923.94594545,-7645.18888268967,2
4864924.76831058,-7646.13417722828,2
4864925.90246462,-7647.9661989608,2
4864926.24726017,-7648.60759873473,2
4864927.32887804,-7646.89994096395,2
4864925.68263147,-7647.13046665765,2
4864926.26549335,-7647.04633783944,2
4864926.20727334,-7647.01221985684,2
4864925.53486383,-7647.99782801611,2
4864926.3864851,-7646.90372230051,2
4864929.1990347,-7657.2303558992,2
4864930.60301468,-7658.51586412407,2
4864930.54380691,-7658.99889107657,2
4864932.10015909,-7664.84292671965,2
4864928.60958702,-7660.96271207311,2
4864931.49129552,-7661.13440791921,2
4864929.04755755,-7652.88303110995,2
4864931.19878106,-7663.64147902073,2
4864926.71080439,-7648.29520753323,2
4864926.44594996,-7652.46602416966,2
4864928.5694081,-7653.68423979505,2
4864925.04825372,-7649.46923719823,2
4864929.70982082,-7654.24807572892,2
4864928.72255846,-7657.85308345987,2
4864930.942315,-7661.71152011967,2
4864928.56582125,-7667.40443748562,2
4864933.93079571,-7666.00421022339,2
4864932.66528353,-7656.72168381661,2
4864926.07327176,-7648.24277229806,2
4864926.97636229,-7646.69796231819,2
4864931.22403827,-7663.90700927845,2
4864928.63482521,-7653.98968355299,2
4864931.34068993,-7664.52337214111,2
4864931.42157613,-7660.51052249822,2
4864932.16985438,-7659.52939587678,3
4864926.36680449,-7647.20734742565,2
4864930.70560044,-7655.97591501623,3
4864928.27686594,-7656.42131033537,2
4864928.19956839,-7656.61793456869,2
4864928.21529743,-7656.61197756871,2
4864929.21163933,-7655.98142639724,2
4864928.48894085,-7658.49580397948,2
4864929.46860725,-7655.87991715985,2
4864931.2188298,-7658.75434557948,2
4864930.08651114,-7655.22523938118,3
4864929.84433399,-7654.93318141805,2
4864931.23481174,-7654.56174551599,2
4864928.47385018,-7652.90643972526,2
4864926.74103075,-7647.37545195212,2
4864930.37059119,-7659.87696763929,2
4864928.28754801,-7657.65305935044,2
4864929.09948268,-7653.51716607448,2
4864927.97327286,-7646.85868731206,2
4864929.93546484,-7655.66690256267,3
4864931.12242445,-7659.54252693586,2
4864931.2196167,-7658.89768618802,2
4864930.37287107,-7659.64242443561,2
4864929.77534451,-7654.59378444651,2
4864930.80292986,-7663.23790295117,2
4864931.84029119,-7663.14396366934,2
4864931.04765229,-7656.28259136649,3
4864932.52673583,-7658.92507850197,2
4864932.51846263,-7661.80401220254,2
4864932.80532301,-7659.01342936479,2
4864931.7184531,-7661.20863995314,2
4864935.91754218,-7659.47362933622,3
4864931.37911325,-7658.56637354972,2
4864935.12238913,-7658.73843874012,2
4864934.33144585,-7658.26515169986,2
4864934.83218022,-7658.30805850532,2
4864931.30802817,-7660.38133655367,3
4864934.77956078,-7659.09985791811,2
4864934.7686222,-7658.51550131813,2
4864932.31016222,-7662.06410966736,2
4864932.69270401,-7654.43380918647,2
4864931.27214512,-7662.68234856013,3
4864931.10043876,-7658.30524332925,2
4864933.04686111,-7654.80150955154,2
4864931.89677082,-7659.98623542956,2
4864932.01605226,-7651.53746179756,2
4864931.95502191,-7648.0836649389,2
4864933.86276469,-7653.87128695708,2
4864933.82069403,-7655.64694801551,2
4864935.33743038,-7661.78382481612,2
4864933.62880361,-7655.52441928937,2
4864933.94184739,-7655.8224813226,2
4864928.00912679,-7651.36359850396,2
4864933.64942221,-7658.87386361555,2
4864931.03858377,-7664.54301335628,2
4864936.12532685,-7654.78753117378,2
4864936.41270271,-7657.98022971191,2
4864933.45532203,-7657.41877599685,2
4864932.85817836,-7651.39388164289,2
4864935.81597748,-7659.48196945796,2
4864937.23850298,-7652.32880960486,2
4864934.18954694,-7656.92536698679,2
4864935.62418192,-7659.8932453255,2
4864934.002482,-7657.29454036869,2
4864933.8310693,-7657.32025024289,2
4864937.33196354,-7654.16606109861,2
4864933.01988097,-7656.27163781449,2
4864933.39660352,-7657.01885466356,2
4864933.50802502,-7657.90539757932,2
4864933.94868647,-7658.14089953525,2
4864935.36903668,-7655.41530082913,2
4864935.96946036,-7659.82461801595,2
4864935.91916122,-7661.11004657348,2
4864936.01683242,-7655.44538514294,3
4864933.50805712,-7655.36998920193,2
4864935.50414115,-7657.47316846372,2
4864932.7422851,-7658.63322604158,2
4864931.54961974,-7659.51620718608,2
4864931.72563432,-7661.75623244574,2
4864935.25632146,-7659.42782960814,2
4864934.01913526,-7663.93886346545,2
4864934.12061148,-7663.89227549866,2
4864934.45386546,-7657.7524731154,2
4864935.79689017,-7656.8015260698,2
